# omch2 ombh2 h ns 10^9As b0 loglike weights
1.331319101588341880e-01 1.837741104125298341e-02 7.419657778995105701e-01 9.895976774783827867e-01 2.029113463432512088e+00 2.291010055993865091e+00 0.000000000000000000e+00 -1.385566883030500961e+06
1.564913628478978580e-01 2.807780817432383932e-02 6.227462842069698690e-01 9.579358999522770146e-01 2.221857629418899194e+00 5.206663764215045953e-01 0.000000000000000000e+00 -7.459864960849975469e+05
9.473354225956477637e-02 2.105810673181974027e-02 6.652642872211668168e-01 9.352687710619318473e-01 2.478218081014277985e+00 4.675514301606834566e-01 0.000000000000000000e+00 -2.355186706552460790e+06
1.279812693210231056e-01 2.392700737078754664e-02 7.128477558361925315e-01 9.543673889440584812e-01 2.729319847252336118e+00 1.644654357535021649e+00 0.000000000000000000e+00 -7.810198101769648492e+05
1.472805391312756729e-01 2.128759601235933815e-02 6.702992899794196768e-01 9.206202290383139752e-01 2.452328758395216468e+00 2.328845977505183296e+00 0.000000000000000000e+00 -1.738823820738256210e+06
9.584325634289153628e-02 1.920863027790480071e-02 7.016271977710109020e-01 9.683087484033356951e-01 2.567916421969367313e+00 2.057227052331907835e+00 0.000000000000000000e+00 -7.820036183111225255e+05
8.749722391516627507e-02 2.823370727600489280e-02 6.794314861407515505e-01 9.698841586696534955e-01 2.109960965195146088e+00 4.166291288955101813e-01 0.000000000000000000e+00 -4.994609887793008238e+06
1.122635141102319017e-01 1.737476571106728179e-02 7.384221289463367421e-01 9.413599081821417691e-01 2.101265149186092529e+00 4.560146768770038661e-01 0.000000000000000000e+00 -1.981997421900504502e+06
1.139201755863396975e-01 2.772094374793036137e-02 6.465373922126925743e-01 9.826177699912984620e-01 2.151224461631513485e+00 5.535623930064982323e-01 0.000000000000000000e+00 -1.428945996809045319e+06
1.364078882292356909e-01 2.778552153070210085e-02 6.610956207724194567e-01 9.537262111428962408e-01 2.343144828893332310e+00 3.829071518914441974e-01 0.000000000000000000e+00 -2.363242774597689509e+06
1.197988556252257281e-01 1.897124484537939318e-02 6.694735175336123945e-01 9.761393653496147627e-01 2.699397612215229891e+00 1.697572944670271866e+00 0.000000000000000000e+00 -8.199916107793487608e+05
1.163998847637117695e-01 2.345748042971896805e-02 6.964659119819812672e-01 9.672960983637741705e-01 2.504671120740308066e+00 1.670876262180090999e+00 0.000000000000000000e+00 -5.798522990993439453e+05
1.297379736626431135e-01 2.646885687144032856e-02 6.429941434402973721e-01 9.366758796195608916e-01 2.342876115199767906e+00 1.866359270148376437e+00 0.000000000000000000e+00 -7.879984858662107727e+05
8.147614775804105924e-02 2.092559079086792409e-02 7.130559319189616607e-01 9.719331695441851826e-01 2.120001603523985256e+00 2.817160758581784830e-01 0.000000000000000000e+00 -8.546078128997106105e+06
1.503141868381769886e-01 2.910230897303975675e-02 7.151063252550023952e-01 9.540016427266337917e-01 2.518522524395605089e+00 1.933225610193883393e+00 0.000000000000000000e+00 -1.237001925831394736e+06
8.390211449783915865e-02 2.924805281644197313e-02 6.746574658566802940e-01 9.304781964368438185e-01 2.132787427733576990e+00 4.952819928786177939e-01 0.000000000000000000e+00 -4.057025646934122778e+06
9.430244652392243132e-02 2.239705463712334324e-02 7.363351721998488975e-01 9.941930762347997996e-01 2.824274961838397324e+00 2.489618430703901986e+00 0.000000000000000000e+00 -1.247583629152960144e+06
9.531737831805238426e-02 2.428137204181833597e-02 7.049426306829925659e-01 9.851038059993707519e-01 2.500819115328015485e+00 2.368503702643518505e+00 0.000000000000000000e+00 -9.372010001514032483e+05
1.446209063875288359e-01 2.221600936769626417e-02 6.396455138403751572e-01 9.844266472657766665e-01 2.193428064748021988e+00 2.396687169009079188e+00 0.000000000000000000e+00 -1.627107945949019399e+06
8.795541967706217712e-02 2.262636854028556369e-02 7.419801715630592875e-01 9.626089174136692739e-01 2.226260759371368358e+00 4.571191344522609890e-01 0.000000000000000000e+00 -3.404785993296534289e+06
1.303604540821979574e-01 1.635283635322835188e-02 7.196859252171119437e-01 9.883552169357195938e-01 2.965640577862130645e+00 3.554024480400245212e-01 0.000000000000000000e+00 -1.607159439640522003e+06
1.219976105088724366e-01 1.651388380977302298e-02 7.483945515475284305e-01 9.417051918901018226e-01 2.399100045685142568e+00 1.815791845652037884e+00 0.000000000000000000e+00 -8.918683826178752352e+05
1.525318920879047691e-01 1.980901466034578132e-02 7.346660594643676934e-01 9.626207335631223883e-01 2.001300068393052189e+00 3.713398432709695829e-01 0.000000000000000000e+00 -2.057623987887159456e+06
1.218733863330581924e-01 2.458643909657599533e-02 6.635153581192644312e-01 9.796974985274177206e-01 2.978532670184192543e+00 2.193686888751432917e+00 0.000000000000000000e+00 -1.463877287491191877e+06
1.344331293153211426e-01 2.466370542039341557e-02 7.045717275704308502e-01 9.610386304583924399e-01 2.944596976521249410e+00 1.642552029852667905e+00 0.000000000000000000e+00 -9.382128981547319563e+05
1.443335058319509812e-01 2.593079842699548554e-02 6.106086871072137212e-01 9.496821033256824807e-01 2.435662435498797240e+00 2.107839607318497954e+00 0.000000000000000000e+00 -1.295123707181570819e+06
1.149225606427443369e-01 2.878621255132744750e-02 6.727075580809800393e-01 9.385994901691816494e-01 2.189540187091044032e+00 3.482420856643725360e-01 0.000000000000000000e+00 -4.383693931676081382e+06
1.371594349590101181e-01 2.971758791373371039e-02 6.973254188825294131e-01 9.778676427863280951e-01 2.389599013943399797e+00 2.000558248665790462e+00 0.000000000000000000e+00 -1.075829685992065817e+06
1.243524996608934979e-01 2.909897303063388452e-02 6.155925941491116049e-01 9.296212533111143372e-01 2.610288474252415281e+00 2.184423127859616010e+00 0.000000000000000000e+00 -1.121905555510794045e+06
1.360886820046973145e-01 2.234202509399971226e-02 6.676204172608379839e-01 9.794374654328924512e-01 2.659469445252027775e+00 2.374343992309615015e+00 0.000000000000000000e+00 -1.787252057302086614e+06
9.056654797878535557e-02 2.110974083210104962e-02 6.394051420284533327e-01 9.907189721026135043e-01 2.974459204833469705e+00 2.422151757012555251e+00 0.000000000000000000e+00 -1.184892563560154289e+06
1.406553004660590633e-01 2.879225044213170812e-02 6.809103897925352644e-01 9.408267729339814256e-01 2.481052102454724739e+00 2.457259984053098645e+00 0.000000000000000000e+00 -1.667388055000816938e+06
1.059603784482749667e-01 1.828615340050303989e-02 6.242458997210166283e-01 9.582238075450494330e-01 2.289487541708957963e+00 5.221538086161338077e-01 0.000000000000000000e+00 -1.415333961178886238e+06
1.580349727413800087e-01 2.401233861293453065e-02 6.697258018440680472e-01 9.933968807705234605e-01 2.841116119965369169e+00 2.146448758138845392e+00 0.000000000000000000e+00 -1.888867650015233783e+06
1.046246968309636899e-01 1.535394031238819165e-02 6.558610796721485725e-01 9.524164015091960422e-01 2.047684811752231937e+00 4.628379997739359153e-01 0.000000000000000000e+00 -2.222158282842992339e+06
1.521150791996298546e-01 2.174300567568176676e-02 6.986530612600145851e-01 9.469985374345259999e-01 2.455754453631120438e+00 2.566261085614308657e-01 0.000000000000000000e+00 -4.018581792170868255e+06
1.421835182175710255e-01 2.235785651016550246e-02 6.252558232819181994e-01 9.816640761579852326e-01 2.004879761027083873e+00 4.082156967507736267e-01 0.000000000000000000e+00 -2.100631125108604785e+06
1.092068681728965290e-01 1.534947461355779842e-02 6.916099954455119381e-01 9.571813065792083020e-01 2.259493136698031535e+00 5.148485187192128887e-01 0.000000000000000000e+00 -1.211290964200193761e+06
1.146849475259491408e-01 2.849165150156695442e-02 7.222448700503807384e-01 9.289668419068096705e-01 2.215386470302985522e+00 2.586563196228099937e-01 0.000000000000000000e+00 -6.985008339129836299e+06
1.560422606182127470e-01 2.779395519480827928e-02 6.621514974068595238e-01 9.583799197400012515e-01 2.648190622017200901e+00 2.489742738988041548e+00 0.000000000000000000e+00 -2.045107249189453432e+06
1.184295923529685712e-01 1.537158167370793367e-02 7.298036678650787756e-01 9.406917354655556229e-01 2.278155192844508292e+00 4.713238225792382163e-01 0.000000000000000000e+00 -1.309344239561515162e+06
1.229703391018606012e-01 1.738295779012577133e-02 7.405789332126131441e-01 9.348320182041177651e-01 2.847273305601703441e+00 1.867977768747394407e+00 0.000000000000000000e+00 -1.159170783933010185e+06
1.597521748354563675e-01 1.876964165906897658e-02 6.362352059895333145e-01 9.942481361842192555e-01 2.724769752719636173e+00 1.824918896720247208e+00 0.000000000000000000e+00 -1.498439222502040444e+06
1.054618554160005883e-01 2.256722109885693842e-02 6.232216536649974881e-01 9.291505225644358656e-01 2.719126122694540015e+00 5.607243935482939534e-01 0.000000000000000000e+00 -9.517099198186196154e+05
9.434114641347364494e-02 2.096881993579455955e-02 7.153361103475590621e-01 9.784793050734088560e-01 2.955236182227992447e+00 6.174942150132690655e-01 0.000000000000000000e+00 -6.431678605274091242e+05
9.323324202298660657e-02 2.779350564052212452e-02 7.337165424770600852e-01 9.810410162773065545e-01 2.805964319839051146e+00 2.481275576069406519e+00 0.000000000000000000e+00 -1.065745620839539915e+06
1.157045115383918132e-01 2.385022394885495667e-02 7.184890749881364114e-01 9.916450546169542912e-01 2.948937475858311341e+00 1.989136697414808808e+00 0.000000000000000000e+00 -1.149044448495282093e+06
1.161135483878204255e-01 2.673866597523727462e-02 6.843089603281367062e-01 9.665107101391705591e-01 2.712766818960776316e+00 5.445025081213377138e-01 0.000000000000000000e+00 -8.350995824825152522e+05
1.195383200397897583e-01 2.970863153463903367e-02 7.453714754372757767e-01 9.631191351479786444e-01 2.822164314852523503e+00 5.707744561829517504e-01 0.000000000000000000e+00 -6.089521065371400909e+05
1.108688807309359536e-01 2.009828691693656133e-02 7.220020797185948691e-01 9.420419533789610167e-01 2.069282686856651399e+00 1.897095951931784708e+00 0.000000000000000000e+00 -5.844149257527887821e+05
1.030443621427891421e-01 2.945939616034781022e-02 6.310693029786199615e-01 9.911928382458810027e-01 2.362331442326212727e+00 2.067432275900386252e+00 0.000000000000000000e+00 -5.921275419966984773e+05
1.118422584541951814e-01 2.015595820105555921e-02 6.786070227205869276e-01 9.721076056257220710e-01 2.978618256598963399e+00 1.644737263200275246e+00 0.000000000000000000e+00 -7.330188952101026662e+05
1.471058428136219343e-01 2.250314827580483096e-02 7.351283712837539674e-01 9.696435431876957445e-01 2.796749094666860280e+00 4.337627578494388514e-01 0.000000000000000000e+00 -7.914249633241770789e+05
1.455817209523916633e-01 2.904661839985700836e-02 7.131588530912190693e-01 9.551468179040970563e-01 2.033904903764374161e+00 2.129679703429895987e+00 0.000000000000000000e+00 -1.118656582778226584e+06
1.471835145891934871e-01 2.075110349273563692e-02 6.558065815501159523e-01 9.969721586492263921e-01 2.834377072625125393e+00 2.351135021049094220e+00 0.000000000000000000e+00 -2.061482494610455586e+06
9.885720212935109052e-02 2.884958559221116256e-02 7.265842843599429335e-01 9.989912423160582922e-01 2.684519512502467009e+00 2.475436718201447839e+00 0.000000000000000000e+00 -1.114971234257257776e+06
9.405296761610330847e-02 2.883364039842457871e-02 6.863529623357429443e-01 9.971625337252851828e-01 2.944650802873122863e+00 3.855629904605030189e-01 0.000000000000000000e+00 -3.405243900829417631e+06
1.322441089924260016e-01 2.136542559509116423e-02 6.314145627945667583e-01 9.425738546554321973e-01 2.715718550634685258e+00 1.467316233475781662e+00 0.000000000000000000e+00 -5.979231062424253905e+05
1.149903798206854122e-01 1.808102963719900036e-02 6.290481783439301200e-01 9.961694456453451529e-01 2.112707841971787293e+00 2.088092370574750056e+00 0.000000000000000000e+00 -9.055734625692025293e+05
1.243679979202533536e-01 2.594955756577809955e-02 6.257054111749338343e-01 9.422877477246686118e-01 2.091419682752174491e+00 5.612739767335330754e-01 0.000000000000000000e+00 -1.166344620123742381e+06
1.495995326995183394e-01 1.739070622032736629e-02 6.992653033924949302e-01 9.529365632977984113e-01 2.924809594408244617e+00 1.231729865952171821e+00 0.000000000000000000e+00 -6.106504114085199544e+05
1.530917079005960357e-01 2.556585499419002788e-02 6.599764475157294807e-01 9.300949087003596016e-01 2.766971321999481592e+00 2.479115688423856767e+00 0.000000000000000000e+00 -2.079035856481346069e+06
1.593578096039111602e-01 2.128494710512073354e-02 6.205743480204449769e-01 9.645414244393666348e-01 2.987416646983224400e+00 2.375542398100233044e+00 0.000000000000000000e+00 -2.254177074040949345e+06
1.323127281165134839e-01 1.683933472404710793e-02 7.064658769450289366e-01 9.613044891863520292e-01 2.257813588350987111e+00 4.653753481041865703e-01 0.000000000000000000e+00 -1.081165015166108264e+06
1.416269537450806082e-01 1.762936143459964758e-02 6.351029660849423220e-01 9.327746089991720835e-01 2.418175402143366792e+00 1.728420836133629290e+00 0.000000000000000000e+00 -9.699488909293079050e+05
1.189958574900127908e-01 2.365261026273738493e-02 6.711098457589497190e-01 9.427540456192189389e-01 2.553602091761137505e+00 1.725735091573363356e+00 0.000000000000000000e+00 -6.685021389270247892e+05
9.911996572865758304e-02 2.783346803281821352e-02 6.780053973496393827e-01 9.526721239858594314e-01 2.423656394299753103e+00 5.839492784273107029e-01 0.000000000000000000e+00 -1.413212794822881231e+06
1.437702892212582850e-01 2.118207330445466205e-02 6.573206261917337034e-01 9.504276594571766656e-01 2.509995582783539625e+00 2.062905088537101417e+00 0.000000000000000000e+00 -1.430174554356627166e+06
9.049743418991867960e-02 1.795338166366251126e-02 7.009178053997947577e-01 9.344417653322673045e-01 2.313375901459104877e+00 6.080961992802651483e-01 0.000000000000000000e+00 -1.251745270195469493e+06
1.462690400563902982e-01 2.844667556110798759e-02 6.649245930649914094e-01 9.724546777026377153e-01 2.965576965116777153e+00 1.532111765564079686e+00 0.000000000000000000e+00 -8.577260573189649731e+05
1.248230447058444048e-01 2.005811347068631872e-02 7.440313997211424057e-01 9.247527873527356945e-01 2.044689789263389290e+00 2.240584800865162318e+00 0.000000000000000000e+00 -1.121317282951164758e+06
1.598009426346606032e-01 1.642310119000236351e-02 7.008905650186150194e-01 9.347269257394711373e-01 2.676495642024127708e+00 2.368825166467039001e+00 0.000000000000000000e+00 -2.224096099851029925e+06
1.200514847577215938e-01 1.620194946310818049e-02 6.144178322531114178e-01 9.239994927862857921e-01 2.500052425523752841e+00 1.942022340322206997e+00 0.000000000000000000e+00 -1.014430913699492114e+06
1.359103356804670926e-01 2.781048863277316499e-02 6.383736677926343805e-01 9.696952304845368742e-01 2.591918319704257900e+00 2.145751960293455163e+00 0.000000000000000000e+00 -1.325127203478842974e+06
1.485068475715221603e-01 2.901968917938858861e-02 6.151458638355674635e-01 9.287500718276774370e-01 2.795836877428773626e+00 2.165245484895552686e+00 0.000000000000000000e+00 -1.536925457092581550e+06
1.537107937041427563e-01 2.342392970491550749e-02 7.202036914629232900e-01 9.997374317298679536e-01 2.602000235067149170e+00 2.147755831009800609e+00 0.000000000000000000e+00 -1.756008645783143817e+06
1.202094904000579889e-01 1.681171887748798138e-02 7.231664772118786555e-01 9.742032309765567000e-01 2.991521455287435849e+00 2.838307360464695783e-01 0.000000000000000000e+00 -3.329820012961788103e+06
1.522901377563552483e-01 2.802755363046851092e-02 6.530719270834265400e-01 9.211640732523506125e-01 2.737956352497532553e+00 3.918856348807964185e-01 0.000000000000000000e+00 -1.440829796275784029e+06
1.588204355326200412e-01 2.470071514238822430e-02 7.433622052276940284e-01 9.288528315807005331e-01 2.674182456066453550e+00 2.269126103646128545e+00 0.000000000000000000e+00 -1.924180271769513143e+06
1.172228616776660737e-01 1.698051085541641553e-02 7.182786831145923090e-01 9.889340931182620809e-01 2.348667991331710780e+00 2.420098158541849287e+00 0.000000000000000000e+00 -1.503223732870385516e+06
8.217545080863815354e-02 1.879951905390338934e-02 7.482083899295729479e-01 9.488057424558231645e-01 2.981509466614237880e+00 2.471702456845191520e+00 0.000000000000000000e+00 -1.068623625922211679e+06
9.469508088619355002e-02 1.835550231572252722e-02 6.209616685985182016e-01 9.287079371563008445e-01 2.907698973294962297e+00 2.253350990008827548e+00 0.000000000000000000e+00 -1.095148091796766035e+06
