# loglike weights omch2 ombh2 h ns 10^9As b0
9.449449950056858227e-02 2.633072775176582142e-02 6.180922396975436772e-01 9.527274102960908708e-01 2.398694267894225796e+00 5.959068994713426770e-01 0.000000000000000000e+00 -1.935573015580626670e+06
1.498568708328738563e-01 2.682656711001283473e-02 6.402898032590345068e-01 9.977999489101251340e-01 2.456496629038158019e+00 1.468619672176779467e+00 0.000000000000000000e+00 -5.216641088419458829e+05
1.361075751083771213e-01 2.205137939801627214e-02 7.249460821256283882e-01 9.577015290078525478e-01 2.911875171497249504e+00 1.176321428299617722e+00 0.000000000000000000e+00 -2.716512570844978909e+05
1.276112204352497503e-01 2.587497401352689685e-02 7.019131873531321286e-01 9.968775719098953436e-01 2.106802913700119184e+00 5.979679540138926885e-01 0.000000000000000000e+00 -9.142010980942765018e+05
9.067809764390830085e-02 1.896839675216161619e-02 7.293036077130247152e-01 9.654472465125815139e-01 2.545061509257066756e+00 7.701246456016458408e-01 0.000000000000000000e+00 -5.161709580552158295e+05
1.215240016327058942e-01 1.928033575096989999e-02 6.979354989999425607e-01 9.763232931835073014e-01 2.019575610276136857e+00 7.246748400544130719e-01 0.000000000000000000e+00 -3.948018575185193331e+05
1.312909760428020711e-01 2.313089125543293934e-02 6.607406648015761164e-01 9.844169103947476573e-01 2.025987565077689290e+00 8.198607297224316248e-01 0.000000000000000000e+00 -1.474325872154027165e+05
1.446275227483951320e-01 2.670100026926269451e-02 7.165271490942141108e-01 9.812531471328018728e-01 2.149941038811735261e+00 1.474499925037124681e+00 0.000000000000000000e+00 -3.860333490178856882e+05
1.491640479394193974e-01 1.795804636794338938e-02 6.344655975131956449e-01 9.209274918349101835e-01 2.962614799465295157e+00 1.344897180490151278e+00 0.000000000000000000e+00 -6.255256173696619226e+05
1.570741044912558060e-01 2.439445760049742395e-02 7.456680851987288472e-01 9.635159646639404052e-01 2.698094127251910557e+00 5.033518973755276571e-01 0.000000000000000000e+00 -5.143075588091469835e+05
8.800309662715874448e-02 2.277803026683990900e-02 6.294008234315997541e-01 9.914639847892268154e-01 2.045616101496777084e+00 8.580743027868661388e-01 0.000000000000000000e+00 -8.216287715857806616e+05
1.516512526195657740e-01 2.287805736776376067e-02 6.614509426955211824e-01 9.845987718177539039e-01 2.562813570584341782e+00 1.386267987013416914e+00 0.000000000000000000e+00 -5.397967730286293663e+05
1.264947431051455795e-01 2.482012412739774757e-02 6.245416993264788497e-01 9.926027213527164328e-01 2.423526784617207497e+00 1.332469657979019617e+00 0.000000000000000000e+00 -1.827016097613909806e+05
9.053307334744715995e-02 2.176362294547391774e-02 6.916324324062775863e-01 9.522745847140170472e-01 2.374107905504851956e+00 9.330262205389574515e-01 0.000000000000000000e+00 -2.741788072144594626e+05
1.533899156945437992e-01 1.828953763998503873e-02 6.967423490186062107e-01 9.448498962274806123e-01 2.329027970758525079e+00 1.327856958112955343e+00 0.000000000000000000e+00 -4.421568367907998618e+05
1.247860216503356851e-01 2.130876391305410941e-02 6.164028458646255704e-01 9.441033361957589243e-01 2.232392704168103315e+00 8.154468988202308033e-01 0.000000000000000000e+00 -1.503763859924965946e+05
1.467063243189569433e-01 2.117943380473875578e-02 6.576432042104779496e-01 9.261637800186560687e-01 2.486701680945035520e+00 1.478264846060908022e+00 0.000000000000000000e+00 -5.658355955947285984e+05
1.433688225574121233e-01 2.537215447052316650e-02 6.136382183525516121e-01 9.460795067207716791e-01 2.535961070676725271e+00 1.275425621735696513e+00 0.000000000000000000e+00 -2.457577756169907807e+05
1.186664220761130678e-01 2.284252534148902697e-02 6.307749374918085739e-01 9.412544596971179622e-01 2.856950290903423451e+00 1.497316885351480664e+00 0.000000000000000000e+00 -4.170480933955927612e+05
1.412812411424114734e-01 2.397551896962144685e-02 7.296933338612846542e-01 9.794656244847125270e-01 2.127266859020257250e+00 1.350712302775380236e+00 0.000000000000000000e+00 -2.564458246151584899e+05
1.070356993788929290e-01 2.509649128747038285e-02 7.044203602793440711e-01 9.942067872538364881e-01 2.627797565515161970e+00 6.485436688090112645e-01 0.000000000000000000e+00 -6.882002933240403654e+05
9.918053283886690830e-02 2.578859637305847344e-02 6.636114858870257871e-01 9.392929870953008464e-01 2.869235252039800343e+00 6.650568110511286823e-01 0.000000000000000000e+00 -7.471175327027440071e+05
1.103796043020455336e-01 2.195091381344520948e-02 7.076315332904157263e-01 9.935657894099080290e-01 2.191209556705583594e+00 8.164880006694403836e-01 0.000000000000000000e+00 -2.584527549434355751e+05
1.471800120978774551e-01 2.601078545388124316e-02 6.464112843912951378e-01 9.952771405083726819e-01 2.374900913906020428e+00 5.185340693233141396e-01 0.000000000000000000e+00 -8.596697263633531984e+05
1.464212567041388025e-01 2.370626075959128554e-02 7.315211699177063265e-01 9.485093610890286131e-01 2.191471386508083263e+00 6.377221863487756437e-01 0.000000000000000000e+00 -3.504574888651746442e+05
1.079741056290398210e-01 1.802700624677456426e-02 7.231124593816457002e-01 9.844937796032531274e-01 2.941853919138474716e+00 7.169311723185237684e-01 0.000000000000000000e+00 -1.760837743961592496e+05
1.380969861115234620e-01 2.097508074633899072e-02 6.353427233370104732e-01 9.634226386988151702e-01 2.129279152590663582e+00 6.535939162493505927e-01 0.000000000000000000e+00 -4.286821509622858721e+05
1.300590526651984880e-01 2.468459066014273146e-02 6.658191193965888877e-01 9.418987157072765681e-01 2.878337636815557321e+00 6.515048323418656251e-01 0.000000000000000000e+00 -2.408496525537986599e+05
1.053200641996749204e-01 2.255285028293245106e-02 7.114460555795669716e-01 9.257584393942607237e-01 2.083703701388005314e+00 6.942855826169724853e-01 0.000000000000000000e+00 -9.563912865465849172e+05
1.457962771659910839e-01 2.442011611546901495e-02 7.141088513173552421e-01 9.832998736781561888e-01 2.565028875722477508e+00 1.099957298084185409e+00 0.000000000000000000e+00 -1.561357737190280750e+05
1.270451313290039130e-01 2.200752573315138683e-02 6.289300339242591686e-01 9.835004300905167973e-01 2.976311684730369223e+00 5.002837149087936419e-01 0.000000000000000000e+00 -8.367583707833775552e+05
1.263529656997384176e-01 1.978691759997214250e-02 6.156511204131460691e-01 9.312037737507742330e-01 2.857212447413956635e+00 1.329523768296406949e+00 0.000000000000000000e+00 -3.358998109441549750e+05
1.285715172529768580e-01 2.100856214263548821e-02 7.286694244759840400e-01 9.516441654114432547e-01 2.829190956429622261e+00 1.302410138901344272e+00 0.000000000000000000e+00 -3.438346284582237131e+05
8.712765168308397867e-02 2.046709564473727164e-02 6.943045482204025509e-01 9.974303874092014244e-01 2.239290257211396185e+00 7.239794975685728273e-01 0.000000000000000000e+00 -1.107658923128456343e+06
1.216709119252673832e-01 2.240968463807983466e-02 7.483774604170130296e-01 9.821739591936130553e-01 2.284265229029155631e+00 5.008390271056907261e-01 0.000000000000000000e+00 -1.479302705095905112e+06
9.773250495584404063e-02 2.216002755485929274e-02 6.100264503223826740e-01 9.766363141909492063e-01 2.465702912977898453e+00 6.164092728929230214e-01 0.000000000000000000e+00 -1.288405433075169101e+06
1.017382376274365008e-01 2.189693009262723422e-02 6.703089109692693670e-01 9.236583643355678053e-01 2.056277745497570031e+00 1.020825048389742973e+00 0.000000000000000000e+00 -1.381290938028633827e+05
1.356967214151205414e-01 1.972621003024819727e-02 6.918600480955131582e-01 9.871379017136687750e-01 2.382396885226003569e+00 1.302009836618063909e+00 0.000000000000000000e+00 -2.938383841962520964e+05
1.083276487086266837e-01 2.047128267526927836e-02 6.565560029036734413e-01 9.775255280139349967e-01 2.424986400158549049e+00 1.477970791031324005e+00 0.000000000000000000e+00 -2.165633047170280188e+05
1.546136265716104019e-01 2.219720625956182053e-02 6.851094811642119975e-01 9.615233092864949871e-01 2.561376238097762048e+00 1.151084365082300831e+00 0.000000000000000000e+00 -2.688708198517230921e+05
1.242714017889930689e-01 2.015262599066162605e-02 6.919708567054714266e-01 9.507450528775518439e-01 2.536194179773894497e+00 1.399251648067950882e+00 0.000000000000000000e+00 -3.274899615531641175e+05
1.362068688877183520e-01 2.513422478720683459e-02 7.484454672246519946e-01 9.427024489910384997e-01 2.911332466964424270e+00 6.197682306665620589e-01 0.000000000000000000e+00 -2.392929458989885461e+05
1.300345581632044722e-01 2.619620155942334327e-02 6.933227815148607087e-01 9.556362772710446096e-01 2.483716920028665953e+00 1.462118810110164091e+00 0.000000000000000000e+00 -3.521587464809014928e+05
1.486308698629875136e-01 1.903809729505723247e-02 6.876090075533476398e-01 9.261630463964550808e-01 2.712215462018928935e+00 1.141610907396159558e+00 0.000000000000000000e+00 -2.782453880283049075e+05
1.304996206132628400e-01 2.440865427254399964e-02 6.897669551476959260e-01 9.272475959537226364e-01 2.212347275584346740e+00 6.485680492593881574e-01 0.000000000000000000e+00 -5.631731470557396533e+05
1.365840755168673537e-01 2.294565058455830947e-02 6.767702304014437953e-01 9.901598362184438340e-01 2.857994794761060220e+00 1.074750407160814714e+00 0.000000000000000000e+00 -1.481750227399448922e+05
1.440736424701188345e-01 2.333399079897584619e-02 7.095696926240684377e-01 9.337780044442411942e-01 2.146599937090587940e+00 1.285930524620199522e+00 0.000000000000000000e+00 -1.985353479343439976e+05
1.093810993611464971e-01 2.432542784536690858e-02 6.566015210328541851e-01 9.759666664925985557e-01 2.347446682429087605e+00 6.203777361000685220e-01 0.000000000000000000e+00 -1.029713891289660474e+06
1.444548407795973599e-01 2.044507436712371048e-02 6.646714553986375895e-01 9.804165299346182527e-01 2.418255526332427685e+00 1.493255953237304645e+00 0.000000000000000000e+00 -5.888376709824706195e+05
1.131773628265195508e-01 2.559823485327672801e-02 7.102710400460510165e-01 9.442213057000894416e-01 2.971253015189781799e+00 1.433963772314589491e+00 0.000000000000000000e+00 -3.118516437929748790e+05
1.439425500480084885e-01 2.327702479031580965e-02 6.138853187581920778e-01 9.855147519326861172e-01 2.148037928614253023e+00 1.342915968954051742e+00 0.000000000000000000e+00 -2.356334837931472575e+05
1.131815022380568275e-01 1.892819648989255490e-02 7.464526394172017465e-01 9.829103026010218569e-01 2.247265550190220562e+00 1.381227786108552236e+00 0.000000000000000000e+00 -1.596791917984379106e+05
9.501795190462181129e-02 2.657759081387633948e-02 6.229008179156098057e-01 9.711481430273462001e-01 2.732368917700974009e+00 7.305265891121079935e-01 0.000000000000000000e+00 -6.932547078998805955e+05
1.464980563218801213e-01 2.306143769031485796e-02 6.925393538097894819e-01 9.557705673264290658e-01 2.353717208674538597e+00 1.425536562276601416e+00 0.000000000000000000e+00 -4.544168052608751459e+05
8.764784011606635561e-02 2.485034548112705077e-02 6.215891094985547261e-01 9.545962565345581519e-01 2.334244622654878754e+00 7.512570403862021129e-01 0.000000000000000000e+00 -1.154672441347172251e+06
9.142420237216405954e-02 2.644239490680479199e-02 6.720335725445900632e-01 9.708732207227807054e-01 2.777649420532251945e+00 9.130637383100205229e-01 0.000000000000000000e+00 -2.157204744576669182e+05
9.891942717820235986e-02 2.604525944222331121e-02 7.056431525459277987e-01 9.796176683158194232e-01 2.699588421230631141e+00 8.725743267261855118e-01 0.000000000000000000e+00 -1.845940305008725263e+05
9.153069243133367394e-02 2.655063214447857256e-02 6.532736851828651048e-01 9.812482519506254830e-01 2.186225525069885656e+00 6.836553145651739216e-01 0.000000000000000000e+00 -1.594382592157024425e+06
8.644405901081415877e-02 2.477289640014678981e-02 7.398346805856951258e-01 9.456547255778933181e-01 2.641610071049902420e+00 8.045447183697083116e-01 0.000000000000000000e+00 -6.564093227768953657e+05
8.778151284760264683e-02 2.691621703806140048e-02 7.348570726399397124e-01 9.730750029893849851e-01 2.646637442076986257e+00 1.010017987709706633e+00 0.000000000000000000e+00 -1.736146148096934776e+05
9.093736276341604641e-02 1.873351840830373913e-02 7.391628693799193739e-01 9.726829867017180442e-01 2.474140309350813638e+00 5.402153444834421059e-01 0.000000000000000000e+00 -1.960708660952437436e+06
1.017188102880866862e-01 1.960506932696252577e-02 6.678147159341836225e-01 9.970586783211204951e-01 2.848237102277627386e+00 5.894804372757284083e-01 0.000000000000000000e+00 -8.222278465271093883e+05
8.925239307082324935e-02 2.497066554536223754e-02 6.478526395670380911e-01 9.912566859961184917e-01 2.644114214872314239e+00 5.612069475174035205e-01 0.000000000000000000e+00 -2.016735272533658193e+06
1.412108155858803338e-01 2.030411961632443835e-02 7.026687132301494554e-01 9.663863051506719204e-01 2.814281033490551476e+00 1.461611698588169084e+00 0.000000000000000000e+00 -6.820132056257366203e+05
8.800470737108541386e-02 2.010168208648770855e-02 7.422717558670900440e-01 9.699038653271117028e-01 2.313640664846218442e+00 7.717901296742795125e-01 0.000000000000000000e+00 -7.905286471953133587e+05
9.450294683164156551e-02 2.619495266790627247e-02 6.855232948451666086e-01 9.543110774354404136e-01 2.468521333448297383e+00 7.757407423865441132e-01 0.000000000000000000e+00 -6.775102555118432501e+05
9.978330789352038432e-02 2.212007162842655889e-02 6.345099938334619605e-01 9.816991161255252951e-01 2.632486000409582250e+00 6.519213613034244847e-01 0.000000000000000000e+00 -8.168076880030276952e+05
1.232200448507664303e-01 2.613097828513576831e-02 7.168624973551378510e-01 9.482453752492958632e-01 2.454594434028597227e+00 1.326718365236549957e+00 0.000000000000000000e+00 -1.599839458138669434e+05
1.296953579309570170e-01 2.327182324690231507e-02 6.576839418878995813e-01 9.569856030282344328e-01 2.055852719541607865e+00 7.101371632099120479e-01 0.000000000000000000e+00 -4.284970003609604319e+05
1.036314159777541738e-01 2.576554822792059482e-02 6.827108013146793164e-01 9.254296259253306234e-01 2.394022757819872282e+00 5.576697725824900642e-01 0.000000000000000000e+00 -1.777029473705126438e+06
1.195492567294113295e-01 1.875399649380851338e-02 6.923686159101448689e-01 9.771149022128190476e-01 2.299677411890704626e+00 1.285544879221195647e+00 0.000000000000000000e+00 -1.392147827352141321e+05
8.654364707436708326e-02 1.820109586649406794e-02 6.987580197635773205e-01 9.452542106847882097e-01 2.546878186721883264e+00 7.554792076813828805e-01 0.000000000000000000e+00 -6.728455827812987845e+05
1.449983289437903333e-01 2.314123839427797286e-02 6.992628426649523110e-01 9.805912673328331941e-01 2.787090590920004107e+00 1.146027696382303063e+00 0.000000000000000000e+00 -2.636454061165853054e+05
1.236212363713508899e-01 2.125988869636935216e-02 6.760100722526991568e-01 9.222532991995359142e-01 2.731719360990068513e+00 7.363541043475144710e-01 0.000000000000000000e+00 -1.251210650591699523e+05
1.511157337519382360e-01 2.621763959786898440e-02 6.572330230306180354e-01 9.904449598380266062e-01 2.425009988310844022e+00 1.455837620348275241e+00 0.000000000000000000e+00 -5.200356933288269211e+05
1.257621917368749731e-01 2.594495054224667599e-02 6.405784811435886184e-01 9.317111628155456682e-01 2.640604012049087679e+00 7.436832342009345176e-01 0.000000000000000000e+00 -1.856490165255550237e+05
9.988224276823209902e-02 1.855327433528133896e-02 7.091224936068744045e-01 9.338103016686394309e-01 2.123752473506926641e+00 5.027798190222525498e-01 0.000000000000000000e+00 -2.496715136503845453e+06
1.483248898790440196e-01 2.097633737890283734e-02 7.012662847755738449e-01 9.728178606194715083e-01 2.461233466697918981e+00 1.460430898281875223e+00 0.000000000000000000e+00 -6.049613704250416486e+05
1.452354104332411744e-01 2.207869905348650713e-02 6.322209662431987898e-01 9.625966420247369371e-01 2.558555126866522755e+00 6.163147483808147920e-01 0.000000000000000000e+00 -2.822603166789171519e+05
1.251294827791934461e-01 2.375056871370212486e-02 7.211650667390104852e-01 9.834079358783185398e-01 2.624141287923811294e+00 5.032789962135580941e-01 0.000000000000000000e+00 -1.088052538129160646e+06
9.226817071808310344e-02 2.288194742148347977e-02 6.374692816616032154e-01 9.438802981701628347e-01 2.091413746105145410e+00 7.859951626507934996e-01 0.000000000000000000e+00 -9.748340984868896194e+05
1.260505269988285715e-01 2.555165715092071882e-02 6.761293624929703983e-01 9.799772474296065683e-01 2.392339547011245404e+00 7.713635310949342738e-01 0.000000000000000000e+00 -1.671766557637899241e+05
8.976608186326108518e-02 2.303580831750423261e-02 7.227725946630459974e-01 9.817993683193008136e-01 2.703416008254834857e+00 9.235448430811488141e-01 0.000000000000000000e+00 -1.838216027888575045e+05
1.374164494005552795e-01 2.439811636334603823e-02 7.195285162700806314e-01 9.239933683679248944e-01 2.299036198696412292e+00 1.231483541615489230e+00 0.000000000000000000e+00 -1.406180201509589388e+05
8.746498519711463915e-02 1.821192606292600102e-02 7.323686587487462374e-01 9.624584560584609205e-01 2.537811954392829250e+00 7.627279424284129083e-01 0.000000000000000000e+00 -6.145224059900344582e+05
9.176376785683490467e-02 2.163739692000753514e-02 6.478290109539800445e-01 9.399874313660767644e-01 2.150058911594761923e+00 6.903493865675919272e-01 0.000000000000000000e+00 -1.381575726124003762e+06
1.394259608732686118e-01 2.492356052786855181e-02 6.718831385859583838e-01 9.969366325410057295e-01 2.997376000886019298e+00 1.494068338316522526e+00 0.000000000000000000e+00 -7.090110478744584834e+05
8.672478968245972419e-02 2.153226213363243491e-02 6.141389276557434052e-01 9.587325817719472010e-01 2.929708663036009852e+00 7.521950545684121803e-01 0.000000000000000000e+00 -5.691526152668744326e+05
1.553521550000604434e-01 2.021239111122823118e-02 7.079407259762418025e-01 9.732730778952767281e-01 2.949206795599927933e+00 1.270783104985479195e+00 0.000000000000000000e+00 -5.994983517405609600e+05
1.351119560088222815e-01 2.084746164948176814e-02 6.590586347800122535e-01 9.243003776753312417e-01 2.238607565668917498e+00 1.391511008155434048e+00 0.000000000000000000e+00 -2.747279508870296995e+05
